query_id,direction,ranking_objective,score_source,model_directory,known_associations_masked,empirical_reliability_status,rank,candidate_id,score,selection_source,ensemble_score_mean,ensemble_score_std,ensemble_rank_mean,ensemble_rank_std,ensemble_topk_vote_fraction,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z,candidate_source,entry_name,reviewed,protein_name,gene_names,organism_name,organism_id,length,pfam_combination,domain_family,protein_existence,evidence_quality_tier,cluster_id,cluster_size,selection_reason,terpene_type,tps_class,substrate_name,product_name,pfam_architecture,contract_status,allowed_candidate_architectures,family_compatibility
MARTS_EXT_RXN_000c8b710696,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,5,not_applicable_candidate_universe_expanded,8,A0A2B7YDW3,0.6556032299995422,primary,0.6556032299995422,0.004017673432826996,9.333333015441895,1.699673056602478,0.6666666666666666,1.0,0.0,0.01124069094657898,0.5021607503820584,0.5873015873015873,0.8666666666666667,0.14601987729654112,uniprot_primary,POLA_POLH7,True,Triterpene cyclase polA (EC 5.4.99.-) (Polytolypin biosynthesis cluster protein A),polA AJ80_03956,Polytolypa hystricis (strain UAMH7299),1447883,695,PF13243;PF13249,triterpene_cyclase,Evidence at protein level,A_reviewed,A0A2B7YDW3,1,all_reviewed_members,tri,2,squalene,hop-22(29)-ene,osc_full,reference_supported,osc_full,compatible
MARTS_EXT_RXN_000c8b710696,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,5,not_applicable_candidate_universe_expanded,9,A0A0M2UV30,0.646779477596283,primary,0.646779477596283,0.044595494866371155,7.666666507720947,2.494438409805298,0.6666666666666666,1.0,0.0,0.01124069094657898,0.5021607503820584,0.5873015873015873,0.8666666666666667,0.14601987729654112,uniprot_primary,A0A0M2UV30_9BACT,False,Squalene-hopene cyclase,BROFUL_02439,Candidatus Brocadia fulgida,380242,683,PF13243;PF13249,triterpene_cyclase,Inferred from homology,C_homology_named,E8R5V6,16,best_unreviewed_cluster_representative,tri,2,squalene,hop-22(29)-ene,osc_full,reference_supported,osc_full,compatible
MARTS_EXT_RXN_000c8b710696,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,5,not_applicable_candidate_universe_expanded,10,A0AA35SHD1,0.6455236673355103,primary,0.6455236673355103,0.045851919800043106,8.666666984558105,2.8674418926239014,0.6666666666666666,1.0,0.0,0.01124069094657898,0.5021607503820584,0.5873015873015873,0.8666666666666667,0.14601987729654112,uniprot_primary,A0AA35SHD1_GEOBA,False,Squalene--hopene cyclase,GBAR_LOCUS17083,Geodia barretti (Barrett's horny sponge),519541,536,PF13243;PF13249,triterpene_cyclase,Inferred from homology,C_homology_named,A0AA35T990,2,best_unreviewed_cluster_representative,tri,2,squalene,hop-22(29)-ene,osc_full,reference_supported,osc_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,1,A0A1E7JZ38,0.7550230622291565,primary,0.7550230622291565,0.014479417353868484,1.3333333730697632,0.471404492855072,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.6666666666666666,0.8888888888888888,0.14574198570310123,uniprot_primary,A0A1E7JZ38_9ACTN,False,Terpene synthase (EC 4.2.3.-),AN216_18590,Streptomyces oceani,1075402,772,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0A7W8QPP2,11,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,2,A0ABR6BVL1,0.7243441939353943,primary,0.7243441939353943,0.02609318122267723,2.6666667461395264,1.247219204902649,0.6666666666666666,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.6666666666666666,0.8888888888888888,0.14574198570310123,uniprot_primary,A0ABR6BVL1_9PSEU,False,Terpene synthase (EC 4.2.3.-),BC739_008189,Kutzneria viridogrisea,47990,748,PF19086,bacterial_classI,Inferred from homology,C_homology_named,W5VZQ1,2,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,3,A0A7D6Z6V3,0.7096765041351318,primary,0.7096765041351318,0.019047608599066734,2.3333332538604736,0.471404492855072,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.6666666666666666,0.8888888888888888,0.14574198570310123,uniprot_primary,A0A7D6Z6V3_9NOCA,False,Terpene synthase (EC 4.2.3.-),H0264_13605,Nocardia huaxiensis,2755382,724,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABS1M3I7,6,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,1,A0A1E7JZ38,0.7550230622291565,primary,0.7550230622291565,0.014479417353868484,1.3333333730697632,0.471404492855072,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0A1E7JZ38_9ACTN,False,Terpene synthase (EC 4.2.3.-),AN216_18590,Streptomyces oceani,1075402,772,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0A7W8QPP2,11,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,2,A0ABR6BVL1,0.7243441939353943,primary,0.7243441939353943,0.02609318122267723,2.6666667461395264,1.247219204902649,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0ABR6BVL1_9PSEU,False,Terpene synthase (EC 4.2.3.-),BC739_008189,Kutzneria viridogrisea,47990,748,PF19086,bacterial_classI,Inferred from homology,C_homology_named,W5VZQ1,2,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,3,A0A7D6Z6V3,0.7096765041351318,primary,0.7096765041351318,0.019047608599066734,2.3333332538604736,0.471404492855072,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0A7D6Z6V3_9NOCA,False,Terpene synthase (EC 4.2.3.-),H0264_13605,Nocardia huaxiensis,2755382,724,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABS1M3I7,6,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,4,A0A017T654,0.6914731860160828,primary,0.6914731860160828,0.022390149533748627,4.333333492279053,0.4714045226573944,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0A017T654_CHOA4,False,Terpene synthase (EC 4.2.3.-),CAP_4169,Chondromyces apiculatus (strain DSM 436 / NBRC 100084 / Cm a2),1192034,796,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABV2XUR8,1290,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,5,A0A1B2HNX1,0.6867411732673645,primary,0.6867411732673645,0.015631604939699173,4.333333492279053,0.942808985710144,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0A1B2HNX1_9PSEU,False,Terpene synthase (EC 4.2.3.-),BBK82_28595,Lentzea guizhouensis,1586287,359,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABX9EN32,21,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,6,A0A0S4QLG0,0.6402233242988586,primary,0.6402233242988586,0.01249744277447462,6.0,0.0,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0A0S4QLG0_9ACTN,False,Terpene synthase (EC 4.2.3.-),Ga0074812_10716,Parafrankia irregularis,795642,566,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0AAT9HGL0,2,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,7,A0ABT4TVI6,0.6035552620887756,primary,0.6035552620887756,0.013163885101675987,7.0,0.0,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0ABT4TVI6_9ACTN,False,Terpene synthase (EC 4.2.3.-),O4U47_29680,Nocardiopsis suaedae,3018444,762,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABT4TVI6,2,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,8,A0ABQ3MBQ1,0.5703220963478088,primary,0.5703220963478088,0.03466342017054558,9.0,0.0,1.0,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0ABQ3MBQ1_9PSEU,False,Terpene synthase (EC 4.2.3.-),cyc2 GCM10017790_82700,Amycolatopsis oliviviridis,1471590,730,PF19086,bacterial_classI,Inferred from homology,C_homology_named,M2QII9,2,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,9,A0ABW7PL87,0.556469738483429,primary,0.556469738483429,0.07156187295913696,10.333333015441895,3.2998316287994385,0.6666666666666666,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0ABW7PL87_9ACTN,False,Terpene synthase (EC 4.2.3.-),WDV06_29350,Streptomyces racemochromogenes,67353,249,PF19086,bacterial_classI,Inferred from homology,C_homology_named,A0ABW7PL87,1,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_012d56c064db,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,1,not_applicable_candidate_universe_expanded,10,A0AAT9HGZ3,0.5376811623573303,primary,0.5376811623573303,0.02990257367491722,11.0,2.4494898319244385,0.3333333333333333,0.6666666666666666,0.471404492855072,0.014479417353868484,0.24562550382382645,0.7171717171717171,0.9,0.1650620412732862,uniprot_primary,A0AAT9HGZ3_9ACTN,False,Germacradienol/geosmin synthase,SHKM778_29420,Streptomyces haneummycinicus,3074435,215,PF19086,bacterial_classI,Predicted,D_named_predicted,A0AAT9HGZ3,1,best_unreviewed_cluster_representative,sesq,1,"(2E,6E)-FPP",geosmin,bacterial_classI,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,compatible
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,1,Q675L4,0.5203401446342468,primary,0.5203401446342468,0.01794901117682457,1.0,0.0,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,1.0,1.0,0.5375928589322626,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,2,H8ZM71,0.48572400212287903,primary,0.485724002122879,0.022307729348540306,2.3333332538604736,0.471404492855072,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,1.0,1.0,0.5375928589322626,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top3,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,3,F2XF92,0.4811652898788452,primary,0.4811652898788452,0.02059001289308071,2.6666667461395264,0.471404492855072,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,1.0,1.0,0.5375928589322626,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,1,Q675L4,0.5203401446342468,primary,0.5203401446342468,0.01794901117682457,1.0,0.0,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,2,H8ZM71,0.48572400212287903,primary,0.485724002122879,0.022307729348540306,2.3333332538604736,0.471404492855072,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,3,F2XF92,0.4811652898788452,primary,0.4811652898788452,0.02059001289308071,2.6666667461395264,0.471404492855072,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,4,Q675L5,0.41145822405815125,primary,0.4114582240581512,0.011769858188927174,5.333333492279053,1.2472190856933594,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,current,,,,,,,,,,,current_curated,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,5,QND75951.1,0.396858811378479,primary,0.396858811378479,0.026284338906407356,7.333333492279053,2.494438409805298,1.0,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,marts_registered,,,,,,,,,,,marts_registered,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
MARTS_EXT_RXN_0216267ce7f4,reaction_to_enzyme,top10,direct,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,7,not_applicable_candidate_universe_expanded,6,QND75953.1,0.3845963478088379,primary,0.3845963478088379,0.023052874952554703,8.666666984558105,3.2998316287994385,0.6666666666666666,1.0,0.0,0.01794901117682457,0.26696563395397244,0.5128205128205128,0.8,0.02220766103519143,marts_registered,,,,,,,,,,,marts_registered,,,,di,1,(+)-copalyl diphosphate,neoabietadiene,unsupported_architecture,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,not_applicable_non_uniprot
