query_31	F2XF92	86.600	852	1.000	0.975	0.000E+00	1557
query_96	A0A423PWV2	30.100	283	0.616	0.284	5.403E-20	95
query_65	A0A6A5UN06	29.500	925	0.924	0.961	6.511E-109	379
query_65	A0A139X035	32.100	439	0.458	0.774	1.462E-47	188
query_65	A0A6J1HLI5	25.600	352	0.367	0.410	2.386E-22	106
query_65	A0A6J1HUB2	25.800	352	0.367	0.411	4.146E-22	105
query_65	A0A1Z3GCD1	25.600	322	0.336	0.387	4.123E-16	85
query_52	A0ABX9EEW8	98.900	370	0.987	1.000	2.138E-254	776
query_52	A0ABN0ZDQ0	46.800	364	0.971	0.981	5.412E-100	330
query_52	A0A1V0TJQ5	45.900	357	0.949	0.983	2.051E-94	314
query_52	A0A1J0VXZ7	39.500	297	0.792	0.958	5.828E-63	222
query_52	A0ABS0CG16	38.800	316	0.843	0.963	6.152E-61	216
query_117	A0A3G6V9T6	87.700	595	1.000	1.000	0.000E+00	1050
query_117	A0A1W6QDI7	78.800	595	1.000	0.942	3.866E-308	944
query_117	A0A8F6T6Q0	79.300	595	1.000	0.988	7.253E-308	943
query_117	A0A5P8DI07	78.000	595	1.000	0.988	7.360E-305	934
query_117	X5AHD9	75.300	590	0.992	1.000	8.713E-291	894
query_56	A0A9P6CNC9	99.100	344	1.000	1.000	7.942E-237	724
query_56	A0A9P3PR70	74.100	344	1.000	1.000	3.983E-178	554
query_56	A0A8H5HEU4	74.400	344	1.000	1.000	3.611E-177	552
query_56	A0A369K2K5	71.600	342	0.994	0.997	2.439E-173	541
query_56	A0A9P7KF48	69.700	344	1.000	1.000	1.852E-167	524
query_59	A0A1J0CQ93	31.700	380	0.888	0.841	1.445E-63	226
query_59	A0A1J0CQ90	32.600	340	0.780	0.890	2.479E-50	187
query_59	A0A176W7M1	29.900	362	0.839	0.742	5.290E-49	183
query_59	A0A2R6XJP9	29.900	362	0.839	0.734	5.290E-49	183
query_59	A0A2R6XJU0	29.100	345	0.797	0.566	2.010E-45	173
query_157	A0A6S7HXL7	42.400	403	0.988	0.971	3.869E-103	341
query_157	A0A7D9ETX6	33.900	401	0.988	0.978	2.974E-74	257
query_157	A0A6S7IQD1	28.600	388	0.956	0.949	4.611E-52	192
query_157	A0A6S7IRN7	28.400	380	0.936	0.957	2.155E-49	184
query_157	A0A8T9VYQ6	26.800	396	0.956	0.952	1.560E-45	172
query_190	A0A6A5UN06	29.500	925	0.924	0.961	6.511E-109	379
query_190	A0A139X035	32.100	439	0.458	0.774	1.462E-47	188
query_190	A0A6J1HLI5	25.600	352	0.367	0.410	2.386E-22	106
query_190	A0A6J1HUB2	25.800	352	0.367	0.411	4.146E-22	105
query_190	A0A1Z3GCD1	25.600	322	0.336	0.387	4.123E-16	85
query_1	A0ABM6WBA3	34.200	321	0.941	0.948	3.377E-53	192
query_1	A0A2M8LTT9	33.800	315	0.924	0.868	4.714E-44	166
query_1	A0A6G4WZ82	33.000	321	0.941	0.930	4.161E-41	157
query_1	A0A917ZVS2	30.700	313	0.918	0.841	3.089E-37	145
query_1	A0A561EJ07	28.000	309	0.906	0.837	1.053E-36	144
query_153	A0A7D9ETX6	47.100	405	0.990	0.985	9.878E-125	404
query_153	A0A6S7HXL7	31.000	397	0.968	0.957	1.240E-64	229
query_153	A0A6S7IQD1	29.000	367	0.897	0.892	3.494E-58	210
query_153	A0A6S7GM34	30.300	367	0.897	0.893	8.824E-58	209
query_153	A0A6S7IRN7	30.700	341	0.834	0.854	7.657E-57	206
query_27	A0A6S7HXL7	40.800	391	0.985	0.942	1.796E-95	318
query_27	A0A7D9ETX6	33.000	386	0.975	0.941	7.928E-68	237
query_27	A0A7D9JFW3	28.800	389	0.975	0.944	8.726E-39	152
query_27	A0A6S7IQD1	25.600	391	0.990	0.956	2.173E-38	151
query_27	A0A6S7IRN7	25.700	378	0.957	0.952	6.133E-37	146
query_187	A0A7S8IEK3	37.500	320	0.975	0.973	2.060E-64	224
query_187	A0ABP9X9N5	40.700	277	0.855	0.917	1.489E-51	187
query_187	A0ABP9WYN8	33.900	320	0.981	0.950	6.201E-50	182
query_187	A0ACB6ZFQ1	32.000	152	0.469	0.383	4.168E-22	100
query_187	A0A9P6H809	32.000	152	0.469	0.451	1.024E-21	98
query_62	O81192	99.400	598	1.000	1.000	0.000E+00	1237
query_62	A0A6M6CD86	73.100	597	0.998	0.993	2.459E-299	919
query_62	A0A6M6CCG1	72.500	597	0.998	0.993	1.328E-296	911
query_62	A0A6M6CB88	68.800	597	0.998	0.998	1.750E-280	864
query_62	A0A6M6CA33	68.100	597	0.998	0.998	3.319E-277	855
query_161	A0A3N0E2R9	46.000	325	0.893	0.982	1.581E-76	261
query_161	A0ABN3TQQ1	34.200	363	0.997	0.962	7.833E-45	169
query_161	A0A6L6WTU3	30.900	359	0.986	0.927	1.242E-39	153
query_161	A0A0D7CU33	29.300	360	0.989	0.952	2.661E-31	128
query_161	A0A8J3X4C4	27.500	230	0.632	0.702	7.193E-19	91
query_130	A0A117ML23	34.000	236	0.418	0.452	6.004E-25	112
query_35	A0A423PWV2	25.700	279	0.624	0.280	2.685E-12	70
query_165	A0A423PWV2	29.600	81	0.261	0.081	2.817E-04	44
query_34	A0A423PWV2	27.300	279	0.624	0.280	9.218E-15	78
query_36	A0A423PWV2	29.100	288	0.587	0.289	5.733E-17	86
query_101	A0A423PWV2	35.200	138	0.417	0.138	2.379E-07	53
query_70	A0A423PWV2	26.400	334	0.582	0.335	1.468E-14	79
query_11	A0A1M2VBB3	97.500	333	1.000	1.000	4.888E-221	677
query_11	A0A1Y2IZ50	85.500	333	1.000	1.000	5.538E-193	597
query_11	A0AAD7TLE5	84.100	333	1.000	0.943	4.234E-187	580
query_11	A0A2G8SPV1	76.100	331	0.994	0.971	5.878E-171	533
query_11	A0A4Q9PM44	73.300	327	0.982	0.973	6.760E-166	518
query_76	A0A423PWV2	27.500	279	0.625	0.280	2.769E-13	74
query_45	A0ACB7IV90	99.700	341	1.000	1.000	2.058E-231	708
query_45	A0A8H6ZNT4	99.400	341	1.000	1.000	3.510E-230	704
query_45	A0A9P5ZYC3	98.200	341	1.000	1.000	1.917E-227	696
query_45	V2XGJ6	77.300	335	0.982	0.988	1.225E-177	553
query_45	A0AAW0CTY2	77.700	328	0.962	0.970	2.857E-176	549
query_111	K5XUC4	99.400	340	1.000	1.000	1.122E-235	720
query_111	A0A8H5G712	80.500	340	1.000	0.895	6.937E-192	594
query_111	A0A9P5XPH8	78.500	336	0.988	0.982	8.821E-188	582
query_111	A0A409VUY1	63.500	337	0.991	0.988	1.416E-147	466
query_111	A0A9W8JZN5	61.900	336	0.985	0.982	1.940E-147	466
query_174	N4XNY4	100.000	355	0.887	0.997	2.353E-243	746
query_174	M2T451	100.000	355	0.887	0.997	2.353E-243	746
query_174	W6ZSW4	94.900	355	0.887	0.997	1.874E-231	711
query_174	W7EWH4	94.300	355	0.887	0.981	1.699E-230	709
query_174	W6Y5R2	93.800	355	0.887	0.981	1.020E-228	704
query_16	K5XUC4	99.400	340	1.000	1.000	1.122E-235	720
query_16	A0A8H5G712	80.500	340	1.000	0.895	6.937E-192	594
query_16	A0A9P5XPH8	78.500	336	0.988	0.982	8.821E-188	582
query_16	A0A409VUY1	63.500	337	0.991	0.988	1.416E-147	466
query_16	A0A9W8JZN5	61.900	336	0.985	0.982	1.940E-147	466
query_17	A0ABW7PE74	89.500	343	1.000	0.966	1.124E-214	660
query_17	A0ABP7QXX8	73.200	329	0.959	0.909	1.954E-168	526
query_17	A0ABV6VXG8	27.200	329	0.945	0.965	1.637E-26	113
query_17	D5SL78	27.700	325	0.948	0.948	9.813E-23	102
query_17	A0AAD5V9L2	21.600	308	0.898	0.919	2.757E-11	66
query_178	R4JQS2	98.900	555	0.998	0.923	0.000E+00	1129
query_178	R4JJJ1	94.700	555	0.998	0.923	0.000E+00	1083
query_178	L0HAM7	82.200	557	0.998	0.924	1.379E-309	946
query_178	A0A6M6CD86	65.700	559	1.000	0.930	5.418E-238	739
query_178	A0A6M6CCG1	65.200	559	1.000	0.930	5.462E-235	730
query_40	A0A423PWV2	29.100	288	0.587	0.289	5.733E-17	86
query_169	A0A7T2SSU7	99.400	384	1.000	1.000	1.613E-263	803
query_169	A0A1H1G2S1	60.200	360	0.935	0.955	1.184E-148	471
query_169	A0ABS9QLW2	55.200	364	0.948	0.963	2.291E-136	436
query_169	A0A103E7D3	50.000	342	0.891	0.855	2.029E-105	346
query_169	I2MV26	41.700	338	0.880	0.933	7.072E-88	295
query_75	A0A423PWV2	25.700	279	0.624	0.280	2.685E-12	70
query_108	A0A9P6CNC9	99.100	344	1.000	1.000	7.942E-237	724
query_108	A0A9P3PR70	74.100	344	1.000	1.000	3.983E-178	554
query_108	A0A8H5HEU4	74.400	344	1.000	1.000	3.611E-177	552
query_108	A0A369K2K5	71.600	342	0.994	0.997	2.439E-173	541
query_108	A0A9P7KF48	69.700	344	1.000	1.000	1.852E-167	524
query_69	A0A423PWV2	25.000	330	0.725	0.331	5.058E-18	89
query_166	A0A423PWV2	29.600	81	0.261	0.081	2.817E-04	44
query_39	A0A8H4HCE4	21.100	277	0.765	0.501	7.707E-13	72
query_104	A0A7S8IEK3	36.700	320	0.975	0.973	1.442E-66	231
query_104	A0ABP9WYN8	32.400	320	0.982	0.950	1.710E-47	175
query_104	A0A387HD14	31.100	301	0.908	0.896	1.244E-38	149
query_104	A0A9P6H809	23.700	262	0.800	0.777	3.761E-20	94
query_104	A0ACB6ZFQ1	23.300	262	0.800	0.660	2.244E-19	91
query_42	A0A9P6CCA4	96.500	344	1.000	1.000	6.255E-228	698
query_42	A0A8H5FFU8	66.100	325	0.945	0.976	3.807E-152	479
query_42	A0A0D0CNG6	65.800	331	0.962	0.991	7.145E-152	479
query_42	A0ABR1J5T5	63.300	327	0.951	0.863	4.800E-148	467
query_42	A0A9P5ZQ64	66.100	322	0.936	0.824	1.530E-146	463
query_170	N4XNY4	100.000	355	0.887	0.997	2.353E-243	746
query_170	M2T451	100.000	355	0.887	0.997	2.353E-243	746
query_170	W6ZSW4	94.900	355	0.887	0.997	1.874E-231	711
query_170	W7EWH4	94.300	355	0.887	0.981	1.699E-230	709
query_170	W6Y5R2	93.800	355	0.887	0.981	1.020E-228	704
query_44	A0ACB7J991	99.100	366	1.000	1.000	4.941E-254	775
query_44	A0A8H7A4H2	98.600	366	1.000	1.000	1.743E-253	773
query_44	A0A9P6DGE1	97.500	366	1.000	1.000	6.304E-250	763
query_44	A0ACB7JAA6	85.000	354	0.967	0.983	3.412E-208	642
query_44	A0A8H6ZPC5	85.000	354	0.967	0.983	3.412E-208	642
query_83	A0A423PWV2	25.700	281	0.608	0.282	4.513E-14	76
query_115	A0A017TIH1	32.300	329	0.924	0.941	2.505E-43	164
query_115	A0ABV5Q3T6	27.300	349	0.980	0.959	1.730E-25	111
query_115	A0A7W5V276	26.700	349	0.980	0.959	1.134E-23	105
query_115	A0ABP6EXA6	25.600	349	0.980	0.959	2.223E-22	101
query_115	A0A7Y6IGH0	26.000	332	0.933	0.901	2.805E-18	89
query_179	H6WZF2	99.600	522	1.000	0.961	0.000E+00	1079
query_179	A0A1S4C886	84.500	522	1.000	0.954	3.843E-300	917
query_179	A0A1S4C8A8	84.500	522	1.000	0.919	3.843E-300	917
query_179	A0A1U7W520	84.100	522	1.000	0.954	1.227E-298	912
query_179	A0A1U7W0Z6	84.100	522	1.000	0.919	1.227E-298	912
query_122	A0ABM6WBA3	34.200	321	0.941	0.948	3.377E-53	192
